SRIASupplierID,Name,VPManager,Crunchbase,Ticker,CompanyID,CreatedAt,UpdatedAt,State,Industry,EmployeeCount
1457,"Lares, LLC",NULL,lares-llc,NULL,1457,"2020-10-01 19:05:50","2022-01-10 19:12:31",,NULL,NULL
1462,"AML Analytics",NULL,aml-analytics,NULL,1462,"2020-10-01 19:05:53","2022-01-10 19:12:33",,NULL,NULL
1481,"THE LAW OFFICE OF GARY H. KREPPEL",NULL,NULL,NULL,1481,"2020-10-01 19:06:05","2022-01-10 19:12:41",,NULL,NULL
1488,"BUFFALOE & ASSOCIATES, PLC",NULL,NULL,NULL,1488,"2020-10-01 19:06:08","2022-01-10 19:12:44","TN  ",NULL,NULL
1489,"LAW OFFICE OF MARVIN S. C. DANG, PLLC",NULL,NULL,NULL,1489,"2020-10-01 19:06:08","2022-01-10 19:12:44",,NULL,NULL
1491,"McNeilePappas PC",NULL,NULL,NULL,1491,"2020-10-01 19:06:08","2022-01-10 19:12:45","KS  ",NULL,NULL
1492,"THOMAS & THOMAS ATTORNEYS AND COUNSELORS AT LAW, LLC",NULL,NULL,NULL,1492,"2020-10-01 19:06:09","2022-01-10 19:12:46","TX  ",NULL,NULL
1495,"STEPHEN P. LAMB, ATTORNEY AT LAW",NULL,NULL,NULL,1495,"2020-10-01 19:06:09","2022-01-10 19:12:47",,NULL,NULL
1499,"THE LAW OFFICES OF ERSKINE & FLEISHER",NULL,NULL,NULL,1499,"2020-10-01 19:06:10","2022-01-10 19:12:49",,NULL,NULL
1503,"R. Crabtree, APC",NULL,NULL,NULL,1503,"2020-10-01 19:06:11","2022-01-10 19:12:50",,NULL,NULL
1511,"VERA Security, Inc.",NULL,veradocs,NULL,1511,"2020-10-01 19:06:14","2022-01-10 19:12:54","MI  ",NULL,NULL
1518,"Menicucci Villa Cilmi PLCC",NULL,NULL,NULL,1518,"2020-10-01 19:06:16","2022-01-10 19:12:56","NY  ",NULL,NULL
1524,"Gulotta Grabiner Law Group, PLLC",NULL,NULL,NULL,1524,"2020-10-01 19:06:18","2022-01-10 19:12:58",,NULL,NULL
1526,"Evergage, Inc.",NULL,evergage,NULL,1525,"2020-10-27 19:08:49","2022-01-10 19:12:59",,NULL,NULL
1824,"Adesa Corporation",NULL,NULL,NULL,144,"2021-08-13 08:09:58","2022-01-10 19:13:00",,NULL,NULL
1796,Gemalto(Thales),NULL,gemalto,GMT,11168,"2021-05-19 08:04:28","2022-01-10 19:13:01",,NULL,NULL
1812,"Amazon Web Services (AWS) - UK",NULL,amazon-web-services,NULL,27,"2021-06-13 08:11:42","2022-01-10 19:13:03",,NULL,NULL
1830,"Adesa Corporation",NULL,adesa,KAR,144,"2021-08-22 08:09:50","2022-01-11 01:10:58",,NULL,NULL
1851,"Adesa Corporation",NULL,NULL,NULL,144,"2021-09-18 08:09:52","2022-01-10 19:13:04",,NULL,NULL
1637,"Astronomer, Inc.",NULL,astronomer,NULL,11054,"2021-04-10 08:01:06","2022-01-10 23:15:26",,NULL,NULL
1792,"NRH Management",NULL,NULL,NULL,11171,"2021-05-14 08:01:09","2022-01-10 19:13:04",,NULL,NULL
1861,"K&P Video, LLC, DBA Vital Show Solutions",NULL,NULL,NULL,11436,"2021-10-26 08:01:07","2022-01-10 19:13:05",,NULL,NULL
1766,"Birdie Box LLC",NULL,birdiebox,NULL,11154,"2021-05-06 08:08:59","2022-01-11 01:44:06","FL  ",NULL,NULL
1538,"C2 Company, a PrimeKey Co.",NULL,primekey,NULL,10976,"2021-04-09 08:01:06","2022-01-10 19:13:10",,NULL,NULL
1540,"MixMode, Inc.",NULL,NULL,NULL,10978,"2021-04-09 08:01:06","2022-01-10 19:13:11",,NULL,NULL
1543,"Pierce Atwood LLP - BlueTarp",NULL,NULL,NULL,10980,"2021-04-09 08:02:11","2022-01-10 19:13:13",,NULL,NULL
1545,"The Programmatic Advisory Ltd",NULL,NULL,NULL,10982,"2021-04-09 08:02:11","2022-01-10 19:13:14",,NULL,NULL
1549,"CDN-Flyp Technologies Inc. (UberfFlip)",NULL,uberflip,NULL,10987,"2021-04-09 08:02:12","2022-01-10 19:13:15",,NULL,NULL
1555,"Legend Sales and Consulting, LLC",NULL,NULL,NULL,10993,"2021-04-09 08:02:12","2022-01-10 19:13:18",,NULL,NULL
1562,"Green Light Retail Real Estate Services",NULL,NULL,NULL,10997,"2021-04-09 08:03:25","2022-01-10 19:13:21",,NULL,NULL
1563,"NEOU Fitness LLC",NULL,neo-u,NULL,10998,"2021-04-09 08:03:25","2022-01-11 00:14:05",,NULL,NULL
1564,"First Mercantile Trust Company - UI",NULL,NULL,NULL,10999,"2021-04-09 08:03:25","2022-01-10 19:13:22",,NULL,NULL
1566,"Keen Decision Systems, Inc.",NULL,keen-decision-systems,NULL,11001,"2021-04-09 08:03:25","2022-01-11 00:14:05",,NULL,NULL
1567,CDN-EOS,NULL,NULL,NULL,11003,"2021-04-09 08:03:26","2022-01-10 19:13:24",,NULL,NULL
1569,"LAW OFFICE OF MARVIN S. C. DANG, PLLC",NULL,NULL,NULL,11004,"2021-04-09 08:03:26","2022-01-10 19:13:25",,NULL,NULL
1577,"Steve Zagor & Associates",NULL,NULL,NULL,11012,"2021-04-09 08:04:29","2022-01-10 19:13:28",,NULL,NULL
1579,"Thismoment Content Cloud LLC",NULL,thismoment,NULL,11014,"2021-04-09 08:04:29","2022-01-11 00:01:49",,NULL,NULL
1580,CompareCredit,NULL,compare-credit,NULL,11015,"2021-04-09 08:04:29","2022-01-10 19:13:30",,NULL,NULL
1583,"CT Corp System - UI",NULL,NULL,NULL,11018,"2021-04-09 08:04:30","2022-01-10 19:13:31",,NULL,NULL
1588,"Qotilabs S.A.S.",NULL,qotilabs,NULL,11022,"2021-04-09 08:04:30","2022-01-11 00:01:49",,NULL,NULL
1589,"Advent Software, Inc (Black Diamond) - UI",NULL,NULL,NULL,11023,"2021-04-09 08:04:30","2022-01-10 19:13:34",,NULL,NULL
1590,"Grecian Urn, LLC dba Pentafold Development LLC",NULL,NULL,NULL,11024,"2021-04-09 08:04:30","2022-01-10 19:13:34",,NULL,NULL
1591,"Keeper Tax",NULL,keeper-tax,NULL,11026,"2021-04-09 08:04:30","2022-01-11 00:01:49",,NULL,NULL
1593,"BJC VIP Services",NULL,bjc-vip-services,NULL,11025,"2021-04-09 08:04:30","2022-01-10 19:13:36",,NULL,NULL
1595,"CORELOGIC COMMERICAL BANK SERVICES",NULL,NULL,NULL,396,"2021-04-09 08:05:35","2022-01-10 19:13:37",TX,NULL,NULL
1596,"Schwab Compliance Technologies, Inc.",NULL,NULL,NULL,11029,"2021-04-09 08:05:36","2022-01-10 19:13:37",,NULL,NULL
1602,"CDN-Good Life Fitness Centres, Inc.",NULL,NULL,NULL,11031,"2021-04-09 08:06:41","2022-01-10 19:13:40",,NULL,NULL
1603,"Kantar UK Limited - UK",NULL,NULL,NULL,11032,"2021-04-09 08:06:41","2022-01-10 19:13:40",,NULL,NULL
1605,TAV,NULL,tav-operation-services,NULL,11033,"2021-04-09 08:07:47","2022-01-10 19:13:41",,NULL,NULL
1608,"Encore Capital Group   Midland",NULL,midland-credit-management,NULL,11035,"2021-04-09 08:08:52","2022-01-10 19:13:43","CA  ",NULL,NULL
1609,"CDN-Kantar LLC, Inc.",NULL,NULL,NULL,11036,"2021-04-09 08:08:53","2022-01-10 19:13:43",,NULL,NULL
1611,"Teletech - US Card",NULL,NULL,NULL,56,"2021-04-09 08:08:53","2022-01-10 19:13:44",FL,NULL,NULL
1617,"Folio Dynamix (FDx) f.k.a. Access Partners, LLC",NULL,foliodynamix,NULL,11041,"2021-04-09 08:09:59","2022-01-10 23:30:57",,NULL,NULL
1619,"Speedway SuperAmerica",NULL,speedway,NULL,11042,"2021-04-09 08:10:00","2022-01-10 23:30:57",,NULL,NULL
1620,"Tableau Software LLC",NULL,tableau,DATA,11043,"2021-04-09 08:11:06","2022-01-10 23:30:57",,NULL,NULL
1623,"Deloitte Consulting - Preferred Supplier Pool (PSP)",NULL,NULL,NULL,442,"2021-04-09 08:12:13","2022-01-10 19:13:50",,NULL,NULL
1627,"Strategic Commitment Group",NULL,NULL,NULL,11044,"2021-04-09 08:13:19","2022-01-10 19:13:52",,NULL,NULL
1632,"Eblin Group",NULL,NULL,NULL,11049,"2021-04-09 08:13:19","2022-01-10 19:13:54",,NULL,NULL
1633,"Turner McNabb",NULL,NULL,NULL,11050,"2021-04-09 08:13:19","2022-01-10 19:13:54",,NULL,NULL
1635,"Securonix, Inc.",NULL,securonix-inc-,NULL,11052,"2021-04-09 08:14:25","2022-01-10 23:15:27",,NULL,NULL
1821,"Cennox, Inc.",NULL,cennox-inc,NULL,11259,"2021-08-05 08:02:10","2022-01-11 00:40:22",,NULL,NULL
1757,"Rotunda Construction - UK",NULL,NULL,NULL,11138,"2021-04-29 08:02:13","2022-01-10 19:13:57",,NULL,NULL
1840,"Methods and Mastery, LLC",NULL,omnicom-group,OMC,11269,"2021-08-31 08:06:36","2022-01-11 02:43:49","NY  ",NULL,NULL
1641,"RSM US LLP - UI",NULL,rsm-us,NULL,11058,"2021-04-10 08:01:08","2022-01-10 19:13:59",,NULL,NULL
1642,"Enterprise Valuation Group Network",NULL,duff-phelps,DUF,11059,"2021-04-10 08:02:13","2022-01-10 19:14:00",,NULL,NULL
1643,"CohnReznick LLP - UI",NULL,cohnreznick-llp,NULL,11060,"2021-04-10 08:02:14","2022-01-10 23:15:25",,NULL,NULL
1647,"Alt Legal, Inc.",NULL,altlegal,NULL,11063,"2021-04-10 08:02:15","2022-01-10 22:55:23",,NULL,NULL
1651,"UPG Solutions, LLC dba RFP360",NULL,rfp365,NULL,11067,"2021-04-10 08:03:20","2022-01-10 22:55:23",,NULL,NULL
1652,"MISO3, Inc.",NULL,miso3,NULL,11068,"2021-04-10 08:03:20","2022-01-10 19:14:05",,NULL,NULL
1653,"Crisis24 Ltd",NULL,NULL,NULL,11069,"2021-04-10 08:03:20","2022-01-10 19:14:06",,NULL,NULL
1865,"UST Global Inc. - UK",NULL,NULL,NULL,11515,"2021-11-04 08:01:04","2022-01-10 19:14:06",,NULL,NULL
1656,"Worldpay Merchant Services - Debt Repayment",NULL,worldpay,WPG.L,11072,"2021-04-10 08:03:20","2022-01-10 19:14:07","OH  ",NULL,NULL
1657,"Sibylline Americas Inc.",NULL,NULL,NULL,11074,"2021-04-10 08:03:21","2022-01-10 19:14:08",,NULL,NULL
1670,"Prohaska Consulting LLC",NULL,prohaska-consulting,NULL,11084,"2021-04-10 08:04:25","2022-01-10 22:36:08",,NULL,NULL
1675,"Sita Vasudevan",NULL,NULL,NULL,11088,"2021-04-10 08:04:25","2022-01-10 19:14:17",,NULL,NULL
1680,"Havoc Live, LLC dba IMG Live",NULL,img-live,NULL,11093,"2021-04-10 08:05:32","2022-01-10 19:14:19",,NULL,NULL
1684,"CORELOGIC COMMERICAL BANK SERVICES",NULL,NULL,NULL,396,"2021-04-10 08:05:33","2022-01-10 19:14:21",CA,NULL,NULL
1685,"BrowserStack Inc.",NULL,NULL,NULL,11096,"2021-04-10 08:05:34","2022-01-10 19:14:21",,NULL,NULL
1687,"ACCENTURE-COMMERCIAL BANK",NULL,NULL,NULL,137,"2021-04-10 08:05:34","2022-01-10 19:14:22",IL,NULL,NULL
1769,"CORELOGIC COMMERICAL BANK SERVICES",NULL,NULL,NULL,396,"2021-05-08 08:05:39","2022-01-10 19:14:25",,NULL,NULL
1696,"Ozone Financial Technology - UK",NULL,NULL,NULL,11104,"2021-04-10 08:08:57","2022-01-10 19:14:27",,NULL,NULL
1703,"Kwik Trip",NULL,kwik-trip,NULL,6081,"2021-04-10 08:10:06","2022-01-10 21:36:45",,NULL,NULL
1706,"Deloitte Consulting - Preferred Supplier Pool (PSP)",NULL,deloitte-tax,NULL,442,"2021-04-10 08:12:23","2022-01-10 19:14:32",NY,NULL,NULL
1712,"DL Baugh and Associates",NULL,NULL,NULL,11109,"2021-04-10 08:13:33","2022-01-10 19:14:35",,NULL,NULL
1714,"Keesing Reference Systems",NULL,keesing-reference-systems,NULL,11111,"2021-04-10 08:13:33","2022-01-10 21:34:04",,NULL,NULL
1736,"Deloitte Consulting - Preferred Supplier Pool (PSP)",NULL,deloitte-consulting,NULL,442,"2021-04-12 08:12:25","2022-01-10 19:14:44",NY,NULL,NULL
1749,"CORELOGIC COMMERICAL BANK SERVICES",NULL,NULL,NULL,396,"2021-04-17 08:05:28","2022-01-10 19:14:45",,NULL,NULL
1768,"Staples, Inc.",NULL,corporate-express,NULL,917,"2021-05-08 08:03:25","2022-01-10 19:14:46",ON,NULL,NULL
1848,"Nexus Systems, LLC",NULL,nexus-systems,NULL,11422,"2021-09-11 08:01:06","2022-01-11 00:40:22",,NULL,NULL
1810,"CORELOGIC COMMERICAL BANK SERVICES",NULL,NULL,NULL,396,"2021-06-08 08:05:54","2022-01-10 19:14:47",TX,NULL,NULL
1731,"CORELOGIC COMMERICAL BANK SERVICES",NULL,NULL,NULL,396,"2021-04-11 08:05:29","2022-01-10 19:14:48",,NULL,NULL
1732,"Invenio Financial",NULL,invenio-financial,NULL,632,"2021-04-11 08:08:51","2022-01-10 19:14:49",,NULL,NULL
1737,"CDN - Thompson Dorfman Sweatman LLP",NULL,thompson-dorfman-sweatman,NULL,11124,"2021-04-13 08:07:43","2022-01-10 19:14:50",,NULL,NULL
1738,"CDN - Temple Scott Associates Inc.",NULL,NULL,NULL,11126,"2021-04-15 08:01:06","2022-01-10 19:14:50",,NULL,NULL
1739,"CDN-Dentons Canada LLP",NULL,NULL,NULL,11125,"2021-04-15 08:01:06","2022-01-10 19:14:50",,NULL,NULL
1740,"CDN - McMillan LLP",NULL,mcmillan,NULL,11128,"2021-04-15 08:01:06","2022-01-10 19:14:51",,NULL,NULL
1741,"CDN-Osler, Hoskin & Harcourt LLP",NULL,osler-hoskin-harcourt,NULL,11127,"2021-04-15 08:01:06","2022-01-10 19:14:51",,NULL,NULL
1742,"CDN-Torys LLP",NULL,torys-llp,NULL,11129,"2021-04-15 08:01:06","2022-01-10 19:14:52",,NULL,NULL
1743,"CDN - Blake, Cassels & Graydon LLP",NULL,NULL,NULL,11130,"2021-04-15 08:01:06","2022-01-10 19:14:52",,NULL,NULL
1744,"CDN - Fasken Martineau DuMoulin LLP",NULL,fasken,NULL,11131,"2021-04-15 08:01:07","2022-01-10 19:14:53",,NULL,NULL
1747,"CORELOGIC COMMERICAL BANK SERVICES",NULL,NULL,NULL,396,"2021-04-16 08:05:35","2022-01-10 19:14:54",,NULL,NULL
1801,Dynatrace,NULL,dynatrace-software,DT,1739,"2021-06-01 12:38:21","2022-01-10 19:14:57",,NULL,NULL
1752,"CORELOGIC COMMERICAL BANK SERVICES",NULL,NULL,NULL,396,"2021-04-22 08:05:31","2022-01-10 19:14:57",,NULL,NULL
1754,"Frisse Blikken ondernemen met talent B.V.",NULL,frisse-blikken,NULL,11136,"2021-04-23 08:04:34","2022-01-11 01:54:53",,NULL,NULL
1756,"Draios Inc. dba Sysdig",NULL,sysdig,NULL,11137,"2021-04-27 08:05:27","2022-01-10 19:14:59",,NULL,NULL
1764,"Melio Payments, Inc. dba Melio",NULL,NULL,NULL,11152,"2021-05-04 08:03:21","2022-01-10 19:14:59",,NULL,NULL
1762,"Cleardoc, Inc. dba OpenReel",NULL,openreel,NULL,11150,"2021-05-04 08:03:21","2022-01-10 19:15:00",,NULL,NULL
1816,"The Garden Creative LLC",NULL,NULL,NULL,11250,"2021-06-29 08:02:08","2022-01-10 19:15:00",,NULL,NULL
1813,"PayPal Inc. Rewards",NULL,braintree-payment-solutions,NULL,11248,"2021-06-26 08:01:04","2022-01-10 21:34:04",,NULL,NULL
1770,"Google Ads",NULL,google,GOOG,1144,"2021-05-13 08:01:08","2022-01-10 19:15:04",,NULL,NULL
1811,"Transcentra (Exela)",NULL,NULL,NULL,5,"2021-06-12 08:09:27","2022-01-10 19:15:05",,NULL,NULL
1794,"Maxxcom, Inc.",NULL,NULL,NULL,11173,"2021-05-18 08:01:08","2022-01-10 19:15:05",,NULL,NULL
1771,Brigit,NULL,brigit,NULL,11155,"2021-05-13 08:01:10","2022-01-10 19:15:06",,NULL,NULL
1772,"Cornerstone Support, LLC",NULL,cornerstone-support-inc,NULL,11156,"2021-05-13 08:02:17","2022-01-10 19:15:06",,NULL,NULL
1773,Acorns,NULL,acorns-grow,NULL,5185,"2021-05-13 08:03:24","2022-01-10 19:15:07",,NULL,NULL
1774,"Metrixlab B.V.",NULL,NULL,NULL,11157,"2021-05-13 08:03:24","2022-01-10 19:15:07",,NULL,NULL
1775,Copilot,NULL,copilot-7808,NULL,11158,"2021-05-13 08:03:24","2022-01-10 19:15:08",,NULL,NULL
1776,"HMI Performance Incentives",NULL,NULL,NULL,11159,"2021-05-13 08:03:24","2022-01-10 19:15:08",,NULL,NULL
1777,"The Michelin Group",NULL,michelin-north-america,NULL,11161,"2021-05-13 08:03:25","2022-01-10 19:15:08",,NULL,NULL
1778,"Garrett, McAuley & Co.",NULL,hilltop-advisors,NULL,11160,"2021-05-13 08:03:25","2022-01-10 19:15:09",,NULL,NULL
1779,"MoneyGuide, Inc.",NULL,moneyguidepro,NULL,11162,"2021-05-13 08:03:26","2022-01-10 19:15:09",,NULL,NULL
1780,"Plaid - EP2",NULL,plaid,NULL,11164,"2021-05-13 08:04:32","2022-01-10 19:15:10",,NULL,NULL
1781,"OpsGenie LLC",NULL,opsgenie,NULL,11163,"2021-05-13 08:04:32","2022-01-10 19:15:10",,NULL,NULL
1782,"Vodafone Idea Limited",NULL,NULL,NULL,11166,"2021-05-13 08:04:32","2022-01-10 19:15:11",,NULL,NULL
1783,"Rackspace - BlueTarp",NULL,NULL,NULL,11165,"2021-05-13 08:04:32","2022-01-10 19:15:11",,NULL,NULL
1784,"CodeSignal Inc.",NULL,codesignal,NULL,11167,"2021-05-13 08:04:32","2022-01-10 19:15:12",,NULL,NULL
1785,Gemalto(Thales),NULL,NULL,NULL,11168,"2021-05-13 08:04:33","2022-01-10 19:15:12",,NULL,NULL
1786,Synapse,NULL,synapsefi,NULL,1705,"2021-05-13 08:04:33","2022-01-10 19:15:13",,NULL,NULL
